[2025-07-15 20:14:43 | ThreadId: 3 | DBG] Connection id "0HNE3IR09L07F" accepted.
[2025-07-15 20:44:46 | ThreadId: 26 | INF] Request starting HTTP/1.1 OPTIONS http://localhost:5138/api/account/login - null null
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] OPTIONS requests are not supported
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] 1 candidate(s) found for the request path '/api/account/login'
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Request matched endpoint '405 HTTP Method Not Supported'
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:44:46 | ThreadId: 26 | INF] CORS policy execution successful.
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] The request is a preflight request.
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Connection id "0HNE3JBHPPCPH" completed keep alive response.
[2025-07-15 20:44:46 | ThreadId: 26 | INF] Request finished HTTP/1.1 OPTIONS http://localhost:5138/api/account/login - 204 null null 13.1848ms
[2025-07-15 20:44:46 | ThreadId: 26 | INF] Request starting HTTP/1.1 POST http://localhost:5138/api/account/login - application/json 50
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] POST requests are not supported
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] 1 candidate(s) found for the request path '/api/account/login'
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)' with route pattern 'api/Account/login' is valid for the request path '/api/account/login'
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Request matched endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:44:46 | ThreadId: 26 | INF] CORS policy execution successful.
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Successfully validated the token.
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] AuthenticationScheme: Bearer was successfully authenticated.
[2025-07-15 20:44:46 | ThreadId: 26 | INF] Executing endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:44:46 | ThreadId: 26 | INF] Route matched with {action = "Login", controller = "Account"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Login(Microsoft.AspNetCore.Identity.Data.LoginRequest) on controller myapp_customerwebapp_azure.Server.Controllers.AccountController (myapp-customerwebapp-azure.Server).
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Execution plan of authorization filters (in the following order): ["None"]
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Execution plan of resource filters (in the following order): ["None"]
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Execution plan of action filters (in the following order): ["Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000)","Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)"]
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Execution plan of exception filters (in the following order): ["None"]
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Execution plan of result filters (in the following order): ["Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)"]
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Executing controller factory for controller myapp_customerwebapp_azure.Server.Controllers.AccountController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Executed controller factory for controller myapp_customerwebapp_azure.Server.Controllers.AccountController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest' ...
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest' using the name '' in request data ...
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Selected input formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonInputFormatter' for content type 'application/json'.
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Connection id "0HNE3JBHPPCPH", Request id "0HNE3JBHPPCPH:00000002": started reading request body.
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Connection id "0HNE3JBHPPCPH", Request id "0HNE3JBHPPCPH:00000002": done reading request body.
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] JSON input formatter succeeded, deserializing to type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Done attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'.
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Done attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'.
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Attempting to validate the bound parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest' ...
[2025-07-15 20:44:46 | ThreadId: 26 | DBG] Done attempting to validate the bound parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'.
[2025-07-15 20:44:55 | ThreadId: 26 | DBG] List of registered output formatters, in the following order: ["Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter"]
[2025-07-15 20:44:55 | ThreadId: 26 | DBG] No information found on request to perform content negotiation.
[2025-07-15 20:44:55 | ThreadId: 26 | DBG] Attempting to select the first output formatter in the output formatters list which supports a content type from the explicitly specified content types '["application/problem+json","application/problem+xml","application/problem+json","application/problem+xml"]'.
[2025-07-15 20:44:55 | ThreadId: 26 | DBG] Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/problem+json' to write the response.
[2025-07-15 20:44:55 | ThreadId: 26 | INF] Executing ObjectResult, writing value of type 'Microsoft.AspNetCore.Mvc.ProblemDetails'.
[2025-07-15 20:44:55 | ThreadId: 26 | INF] Executed action myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server) in 9104.6577ms
[2025-07-15 20:44:55 | ThreadId: 26 | INF] Executed endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:44:55 | ThreadId: 26 | DBG] Connection id "0HNE3JBHPPCPH" completed keep alive response.
[2025-07-15 20:44:55 | ThreadId: 26 | INF] Request finished HTTP/1.1 POST http://localhost:5138/api/account/login - 401 null application/problem+json; charset=utf-8 9156.306ms
[2025-07-15 20:45:42 | ThreadId: 27 | INF] Request starting HTTP/1.1 OPTIONS http://localhost:5138/api/account/login - null null
[2025-07-15 20:45:42 | ThreadId: 27 | DBG] OPTIONS requests are not supported
[2025-07-15 20:45:42 | ThreadId: 27 | DBG] 1 candidate(s) found for the request path '/api/account/login'
[2025-07-15 20:45:42 | ThreadId: 27 | DBG] Request matched endpoint '405 HTTP Method Not Supported'
[2025-07-15 20:45:42 | ThreadId: 27 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:45:42 | ThreadId: 27 | INF] CORS policy execution successful.
[2025-07-15 20:45:42 | ThreadId: 27 | DBG] The request is a preflight request.
[2025-07-15 20:45:42 | ThreadId: 27 | DBG] Connection id "0HNE3JBHPPCPH" completed keep alive response.
[2025-07-15 20:45:42 | ThreadId: 27 | INF] Request finished HTTP/1.1 OPTIONS http://localhost:5138/api/account/login - 204 null null 69.2666ms
[2025-07-15 20:45:42 | ThreadId: 23 | INF] Request starting HTTP/1.1 POST http://localhost:5138/api/account/login - application/json 48
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] POST requests are not supported
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] 1 candidate(s) found for the request path '/api/account/login'
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)' with route pattern 'api/Account/login' is valid for the request path '/api/account/login'
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Request matched endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:45:42 | ThreadId: 23 | INF] CORS policy execution successful.
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Successfully validated the token.
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] AuthenticationScheme: Bearer was successfully authenticated.
[2025-07-15 20:45:42 | ThreadId: 23 | INF] Executing endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:45:42 | ThreadId: 23 | INF] Route matched with {action = "Login", controller = "Account"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Login(Microsoft.AspNetCore.Identity.Data.LoginRequest) on controller myapp_customerwebapp_azure.Server.Controllers.AccountController (myapp-customerwebapp-azure.Server).
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Execution plan of authorization filters (in the following order): ["None"]
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Execution plan of resource filters (in the following order): ["None"]
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Execution plan of action filters (in the following order): ["Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000)","Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)"]
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Execution plan of exception filters (in the following order): ["None"]
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Execution plan of result filters (in the following order): ["Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)"]
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Executing controller factory for controller myapp_customerwebapp_azure.Server.Controllers.AccountController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Executed controller factory for controller myapp_customerwebapp_azure.Server.Controllers.AccountController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest' ...
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest' using the name '' in request data ...
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Selected input formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonInputFormatter' for content type 'application/json'.
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Connection id "0HNE3JBHPPCPH", Request id "0HNE3JBHPPCPH:00000004": started reading request body.
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Connection id "0HNE3JBHPPCPH", Request id "0HNE3JBHPPCPH:00000004": done reading request body.
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] JSON input formatter succeeded, deserializing to type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Done attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'.
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Done attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'.
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Attempting to validate the bound parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest' ...
[2025-07-15 20:45:42 | ThreadId: 23 | DBG] Done attempting to validate the bound parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'.
[2025-07-15 20:45:45 | ThreadId: 23 | DBG] List of registered output formatters, in the following order: ["Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter"]
[2025-07-15 20:45:45 | ThreadId: 23 | DBG] No information found on request to perform content negotiation.
[2025-07-15 20:45:45 | ThreadId: 23 | DBG] Attempting to select the first output formatter in the output formatters list which supports a content type from the explicitly specified content types '["application/problem+json","application/problem+xml","application/problem+json","application/problem+xml"]'.
[2025-07-15 20:45:45 | ThreadId: 23 | DBG] Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/problem+json' to write the response.
[2025-07-15 20:45:45 | ThreadId: 23 | INF] Executing ObjectResult, writing value of type 'Microsoft.AspNetCore.Mvc.ProblemDetails'.
[2025-07-15 20:45:45 | ThreadId: 23 | INF] Executed action myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server) in 3168.4487ms
[2025-07-15 20:45:45 | ThreadId: 23 | INF] Executed endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:45:45 | ThreadId: 23 | DBG] Connection id "0HNE3JBHPPCPH" completed keep alive response.
[2025-07-15 20:45:45 | ThreadId: 23 | INF] Request finished HTTP/1.1 POST http://localhost:5138/api/account/login - 401 null application/problem+json; charset=utf-8 3170.309ms
[2025-07-15 20:45:53 | ThreadId: 23 | INF] Request starting HTTP/1.1 OPTIONS http://localhost:5138/api/account/login - null null
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] OPTIONS requests are not supported
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] 1 candidate(s) found for the request path '/api/account/login'
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Request matched endpoint '405 HTTP Method Not Supported'
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:45:53 | ThreadId: 23 | INF] CORS policy execution successful.
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] The request is a preflight request.
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Connection id "0HNE3JBHPPCPH" completed keep alive response.
[2025-07-15 20:45:53 | ThreadId: 23 | INF] Request finished HTTP/1.1 OPTIONS http://localhost:5138/api/account/login - 204 null null 1.1318ms
[2025-07-15 20:45:53 | ThreadId: 23 | INF] Request starting HTTP/1.1 POST http://localhost:5138/api/account/login - application/json 47
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] POST requests are not supported
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] 1 candidate(s) found for the request path '/api/account/login'
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)' with route pattern 'api/Account/login' is valid for the request path '/api/account/login'
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Request matched endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:45:53 | ThreadId: 23 | INF] CORS policy execution successful.
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Successfully validated the token.
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] AuthenticationScheme: Bearer was successfully authenticated.
[2025-07-15 20:45:53 | ThreadId: 23 | INF] Executing endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:45:53 | ThreadId: 23 | INF] Route matched with {action = "Login", controller = "Account"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Login(Microsoft.AspNetCore.Identity.Data.LoginRequest) on controller myapp_customerwebapp_azure.Server.Controllers.AccountController (myapp-customerwebapp-azure.Server).
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Execution plan of authorization filters (in the following order): ["None"]
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Execution plan of resource filters (in the following order): ["None"]
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Execution plan of action filters (in the following order): ["Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000)","Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)"]
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Execution plan of exception filters (in the following order): ["None"]
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Execution plan of result filters (in the following order): ["Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)"]
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Executing controller factory for controller myapp_customerwebapp_azure.Server.Controllers.AccountController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Executed controller factory for controller myapp_customerwebapp_azure.Server.Controllers.AccountController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest' ...
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest' using the name '' in request data ...
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Selected input formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonInputFormatter' for content type 'application/json'.
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Connection id "0HNE3JBHPPCPH", Request id "0HNE3JBHPPCPH:00000006": started reading request body.
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Connection id "0HNE3JBHPPCPH", Request id "0HNE3JBHPPCPH:00000006": done reading request body.
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] JSON input formatter succeeded, deserializing to type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Done attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'.
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Done attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'.
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Attempting to validate the bound parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest' ...
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Done attempting to validate the bound parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'.
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] List of registered output formatters, in the following order: ["Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter"]
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] No information found on request to perform content negotiation.
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Attempting to select an output formatter without using a content type as no explicit content types were specified for the response.
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Attempting to select the first formatter in the output formatters list which can write the result.
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/json' to write the response.
[2025-07-15 20:45:53 | ThreadId: 23 | INF] Executing OkObjectResult, writing value of type '<>f__AnonymousType0`1[[System.String, System.Private.CoreLib, Version=9.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'.
[2025-07-15 20:45:53 | ThreadId: 23 | INF] Executed action myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server) in 2.4766ms
[2025-07-15 20:45:53 | ThreadId: 23 | INF] Executed endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:45:53 | ThreadId: 23 | DBG] Connection id "0HNE3JBHPPCPH" completed keep alive response.
[2025-07-15 20:45:53 | ThreadId: 23 | INF] Request finished HTTP/1.1 POST http://localhost:5138/api/account/login - 200 null application/json; charset=utf-8 5.3148ms
[2025-07-15 20:51:16 | ThreadId: 15 | DBG] Connection id "0HNE3JBHPPCPH" received FIN.
[2025-07-15 20:51:16 | ThreadId: 15 | DBG] Connection id "0HNE3JBHPPCPH" disconnecting.
[2025-07-15 20:51:16 | ThreadId: 15 | DBG] Connection id "0HNE3JBHPPCPH" stopped.
[2025-07-15 20:51:16 | ThreadId: 18 | DBG] Connection id "0HNE3JBHPPCPH" sending FIN because: "The Socket transport's send loop completed gracefully."
[2025-07-15 20:51:44 | ThreadId: 1 | WRN] The WebRootPath was not found: C:\Users\Hp Spectre\source\repos\myapp-customerwebapp-azure\myapp-customerwebapp-azure.Server\wwwroot. Static files may be unavailable.
[2025-07-15 20:51:44 | ThreadId: 1 | DBG] Registered model binder providers, in the following order: ["Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.TryParseModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider","Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider"]
[2025-07-15 20:51:45 | ThreadId: 1 | WRN] The WebRootPath was not found: C:\Users\Hp Spectre\source\repos\myapp-customerwebapp-azure\myapp-customerwebapp-azure.Server\wwwroot. Static files may be unavailable.
[2025-07-15 20:51:45 | ThreadId: 1 | DBG] Hosting starting
[2025-07-15 20:51:45 | ThreadId: 1 | INF] User profile is available. Using 'C:\Users\Hp Spectre\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
[2025-07-15 20:51:45 | ThreadId: 9 | DBG] Reading data from file 'C:\Users\Hp Spectre\AppData\Local\ASP.NET\DataProtection-Keys\key-2353922c-00ed-4320-b574-dd13db2adc4d.xml'.
[2025-07-15 20:51:45 | ThreadId: 9 | DBG] Reading data from file 'C:\Users\Hp Spectre\AppData\Local\ASP.NET\DataProtection-Keys\key-dd55db56-308d-4da2-ab1c-c8570cd0ffe9.xml'.
[2025-07-15 20:51:45 | ThreadId: 9 | DBG] Reading data from file 'C:\Users\Hp Spectre\AppData\Local\ASP.NET\DataProtection-Keys\key-eff54f09-5690-4ca8-bcc1-3c63f0f6a56a.xml'.
[2025-07-15 20:51:45 | ThreadId: 9 | DBG] Found key {2353922c-00ed-4320-b574-dd13db2adc4d}.
[2025-07-15 20:51:45 | ThreadId: 9 | DBG] Found key {dd55db56-308d-4da2-ab1c-c8570cd0ffe9}.
[2025-07-15 20:51:45 | ThreadId: 9 | DBG] Found key {eff54f09-5690-4ca8-bcc1-3c63f0f6a56a}.
[2025-07-15 20:51:45 | ThreadId: 9 | DBG] Considering key {dd55db56-308d-4da2-ab1c-c8570cd0ffe9} with expiration date 2025-10-11 07:51:42Z as default key.
[2025-07-15 20:51:45 | ThreadId: 9 | DBG] Forwarded activator type request from Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Version=9.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2025-07-15 20:51:45 | ThreadId: 9 | DBG] Decrypting secret element using Windows DPAPI.
[2025-07-15 20:51:45 | ThreadId: 9 | DBG] Forwarded activator type request from Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Version=9.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60
[2025-07-15 20:51:45 | ThreadId: 9 | DBG] Opening CNG algorithm 'AES' from provider 'null' with chaining mode CBC.
[2025-07-15 20:51:45 | ThreadId: 9 | DBG] Opening CNG algorithm 'SHA256' from provider 'null' with HMAC.
[2025-07-15 20:51:45 | ThreadId: 9 | DBG] Using key {dd55db56-308d-4da2-ab1c-c8570cd0ffe9} as the default key.
[2025-07-15 20:51:45 | ThreadId: 1 | DBG] Key ring with default key {dd55db56-308d-4da2-ab1c-c8570cd0ffe9} was loaded during application startup.
[2025-07-15 20:51:45 | ThreadId: 1 | DBG] Middleware loaded
[2025-07-15 20:51:45 | ThreadId: 1 | DBG] Middleware loaded. Script /_framework/aspnetcore-browser-refresh.js (16551 B).
[2025-07-15 20:51:45 | ThreadId: 1 | DBG] Middleware loaded. Script /_framework/blazor-hotreload.js (799 B).
[2025-07-15 20:51:45 | ThreadId: 1 | WRN] The WebRootPath was not found: C:\Users\Hp Spectre\source\repos\myapp-customerwebapp-azure\myapp-customerwebapp-azure.Server\wwwroot. Static files may be unavailable.
[2025-07-15 20:51:45 | ThreadId: 1 | DBG] Middleware configuration started with options: {AllowedHosts = *, AllowEmptyHosts = True, IncludeFailureMessage = True}
[2025-07-15 20:51:45 | ThreadId: 1 | DBG] Wildcard detected, all requests with hosts will be allowed.
[2025-07-15 20:51:45 | ThreadId: 1 | DBG] Middleware loaded: DOTNET_MODIFIABLE_ASSEMBLIES=debug, __ASPNETCORE_BROWSER_TOOLS=true
[2025-07-15 20:51:45 | ThreadId: 1 | INF] Now listening on: http://localhost:5138
[2025-07-15 20:51:45 | ThreadId: 1 | DBG] Loaded hosting startup assembly myapp-customerwebapp-azure.Server
[2025-07-15 20:51:45 | ThreadId: 1 | DBG] Loaded hosting startup assembly Microsoft.AspNetCore.SpaProxy
[2025-07-15 20:51:45 | ThreadId: 1 | DBG] Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh
